start	end	text
2107960	2114480	для разбора их жалоб. Но этим он возбудил против себя гнев дворян, во главе которых стал его злейший
2114480	2122320	враг граф Уорик, герцог Нортенберленский. Он низверг протектора и занял его место. Через год
2122320	2127500	Сомерсет погиб на плахе, крестьянские мятежи были подавлены при помощи немецких и итальянских
2127500	2133540	наемников. Около того же времени Кранмер при содействии знаменитейших протестантских
2133540	2141100	богословов, между которыми было много кальвинистов, выработал 42 статьи веры, которые составляли
2141100	2148780	основу Англиканской церкви. В 1553 году парламент, выслушав мнение духовенства, возвел эти статьи
2148780	2158780	в государственный закон, отмененный только в 1829 году. Эдуард VI был даровитый и образованный юноша
2158780	2164940	с доброй и мягкой натурой, от которого можно было многого ожидать в будущем, если бы не его
2164940	2171120	нездоровье. Пользуясь слабостью характера болезненного короля, Орик уговорил его отстранить
2171120	2178700	сестер Марии и Елизавету от престола наследия и назначить себе в преемнице дальнюю родственницу
2178700	2186040	Джейн Грейн, ревностную протестантку и невестку Нортенберленда. Однако после смерти Эдуарда
2186040	2191080	престолом без особого сопротивления овладела дочь Генриха VIII от Екатерины Арагонской,
2191080	2198320	Мария, а Нортенберленд и Грейн были казнены. Фанатически преданная католицизму, Мария
2198320	2203740	немедленно начала церковную реакцию, еще более обострившуюся после брака ее с Филиппом
2203740	2211540	Испанским, тогда еще принцем. Начался пятилетний период казней, давших Марии название
2211540	2217340	Кровавой. Были возобновлены старые законы против еретиков, к которым были отнесены теперь
2217340	2223440	все протестанты. Парламент терпел эти неистовства, но у него все же хватило мужества на то,
2223560	2228440	чтобы отказать Марии в субсидиях, которых она требовала для помощи Филиппа против Франции.
2229100	2237320	Мария начала войну на свой страх и потеряла в 1558 году Кале, последнее владение Англии на
2237320	2243100	французской почве. Эта потеря окончательно подорвала ее силой, и она вскоре умерла.
2243100	2250240	Смерть Марии и вступление на престол ее единокровной сестры Елизаветы в 1558 году,
2250760	2257040	дочери Анны Болейн, были приветствованы нацией с неизъяснимым восторгом. Новая королева,
2257140	2263640	которой было тогда всего 25 лет, славилась своим умом, мужественным характером и образованностью,
2263640	2269820	и уже давно приобрела симпатию народа, который видел в ней мученицу за протестантскую веру.
2269820	2276640	Приблизив к себе искреннего протестанта Уильяма Сиселя, знаменитого лорда Берли, и вежливо
2276640	2282480	отклонив сватовство Филиппа II, она сразу показала, что не намерена следовать по стопам своей
2282480	2289540	предшественницы. Одним из первых планов ее было восстановление в несколько смягченной форме
2289540	2296560	церковных порядков, которые существовали при Эдуарде VI. В государственном хозяйстве Елизавета сразу
2296560	2301200	выдворила порядок и бережливость, давшая ей возможность обходиться без парламента,
2301620	2309620	которое в душе она недолюбливала. За все ее 45-летнее царствование, потребованные ею субсидии,
2309660	2315300	не превысили трех миллионов фунтов стерлингов. Несмотря на некоторые злоупотребления администрации,
2315420	2321120	тяжесть налогов, таможенных сборов, несмотря на торговые монополии и недостатки правосудия,
2321120	2327120	Англия испытала в правлении этой деятельной королевы переворот, оказавший глубокое влияние на
2327120	2335700	всю ее последующую историю. Земледелие достигло высокой степени процветания. Промышленность,
2335940	2341620	которая, если не считать выделки шерстяных материй, англичане далеко уступали немцам и голландцам,
2341920	2347960	быстро стала развиваться. Возникли новые отрасли производства. На рынке начали появляться
2347960	2353360	английские металлические шелковые изделия. Внешняя торговля нашла себе неожиданные рынки,
2353440	2359520	благодаря необыкновенным успехам мореплавания. Такие отважные моряки, как Дрейк, гроза испанского
2359520	2366580	флота Фробишер и другие, открыли английским судам путь через все моря. Рейли основал первую колонию
2366580	2375460	в Америке, названную Виргинией. В честь королевы Дэвис открыл пролив, носящий его имя. Другие доходили
2375460	2381220	до Новой Земли, Китая, Исландии. Кроме деятельных отношений с Россией, завязаны были отношения
2381220	2389380	с Левантом и Ост-Индии. И 31 декабря 1600 года королева даровала первую грамоту Ост-Индской
2389380	2396940	кампании. Внешняя политика велась в согласии с интересами и изменившимися настроением нации.
2397520	2402760	Самые страшные удары были направлены против Испании, этого главного оплота католицизма и
2402760	2410320	владычица морей. Многочисленные экспедиции против испанских гаваней во всех морях увенчались
2410320	2416180	с успехом и обогатили страну неисчислимыми сокровищами. Уничтожение испанской непобедимой
2416180	2424600	армады 8 августа 1588 года навсегда сломило морское могущество Испании и дало решительный
2424600	2430060	толчок к развитию морских сил Англии. Внутри государства царствие Елизаветы не раз
2430060	2437340	обращалось с мутами и восстаниями, которые сосредоточились преимущественно вокруг шотландской
2437340	2441720	королевы Марии Стюарт. С царствования Елизаветы начинается длинный ирландский
2441720	2447680	мартиролог. По постановлению английского парламента в Ирландии была введена епископальная
2447680	2453040	церковь и местные церковные имущества были отобраны в пользу нового духовенства,
2453760	2458280	несмотря на то, что большинство населения было и оставалось католическим.
2458280	2464500	Отношения Англии к Шотландии, где политика Елизаветы и вмешательство ее в дела Стюартов
2464500	2472400	вызвали сильные смуты, приняли более мирный характер после Бервиксского договора в 1586 году,
2473000	2479400	заключенного с Яковом VI. Со смертью Елизаветы прекратилась династия Тюдоров. На престол
2479400	2485620	вступил сын Марии Стюарт, шотландский король Яков VI. В Англии он был Яков I, которого
2485620	2491480	Елизавета назначила своим наследником на смертном одре.
2491480	2503780	Династия Стюартов началась с правления Якова I, как я сказал, в 1603 году. Сын Марии Стюарт и потомок
2503780	2509520	Генриха VII по женской линии соединил в своем лице все три короны – Англии, Шотландии и Ирландии.
2510200	2514200	При нем положено было начало тому разладу в государстве и церкви, который через четыре
2514200	2520340	десятилетия привел к революционному неспровержению королевской власти. Сам Яков, охотно
2520340	2525220	распространявшийся перед парламентом и епископами о неограниченном всемогуществе своей
2525220	2531500	королевской воли, был в сущности далеко не тиран, а скорее ученый-педант, который в старости стал
2531500	2537700	орудием фаворитов, набивавших все карманы королевским и казенным добром и думавших только об обогащении
2537700	2543320	себя и своих креатур. По приезду в Англии Яков был встречен общим желанием перемен.
2543320	2548920	Католики и Буритании одинаково жаждали изменения законов Елизаветы, тяжких для тех и других.
2549520	2554240	Но король был против этого. Правда, по отношению к католикам Яков первое время выказывал
2554240	2560100	некоторое миролюбие и значительно смягчил жестокие наказания, которые угрожали им в прошлое
2560100	2565020	царствования. Однако король не пошел на отмену законов против католиков, изданных Генрихом
2565020	2571240	Восьмом и Елизаветой, и отказался предоставить им равные с протестантами права. В результате радикальная
2571240	2577240	часть католиков, осознавшая крах своих надежд на реставрацию католицизма, организовала
2577240	2582440	так называемый пороховой заговор, цель которого состояла в том, чтобы взорвать парламент в момент
2582440	2589980	открытия его королем, схватить его детей и произвести революцию. Все это случилось в 1605 году.
2590480	2597180	Но на католиков начались гонения. Во внешней политике сначала Яков как будто бы решился выступить
2597180	2605060	защитником протестанизма на Мадирике и в 1612 году даже выдал свою дочь Елизавету за главу
2605060	2613300	Евангелической унии Фридриха V Пфальского. Но уже в 1614 году из-за денег, потребовавшихся для этого
2613300	2619440	брака, у него произошло серьезное столкновение с парламентом. На все денежные требования правительства
2619440	2624180	оппозиция отвечала жалобами, на незаконные поборы, на злоупотребление администрации,
2624180	2631220	выказывая полное недоверие к внутренней и внешней политике правительства. Король распустил
2631220	2637660	парламент и, поддаваясь внушениям своих любимцев, особенно Бекингема и собственного сына,
2637760	2643540	принца Уэльского Карла, стал думать о союзе с Испанией, откуда ему подавались надежды на брак
2643540	2650260	наследника престола с одной из инфантов. Яков почти безучастно пропустил начало 30-летней войны,
2650260	2655620	когда, наконец, ввиду катастрофы, разыгравшейся над головой его зятей Фридриха V, злополучного
2655620	2663420	короля богемии, он созвал в 1621 году парламент, чтобы испросить у него субсидии. Кто последний
2663420	2669340	отпустил ему очень небольшую сумму с обещанием увеличить ее, когда приготовления к войне будут
2669340	2676720	действительно произведены, и он снова будет создан. В то же время парламент потребовал суда над
2676720	2683700	подкупными чиновниками, начал процесс против министров и осудил их. Между прочим, был лишен
2683700	2690240	должностей и приговорен к денежному штрафу сам канцлер Фрэнсис Бекон, сознавшийся в торговле
2690240	2696000	правосудием. Новое столкновение властей произошло из-за вопроса об испанском браке, в котором
2696000	2702260	парламент видел источник великих бедствий в будущем. Яков объявил, что парламент не имеет права
2702260	2708020	вмешиваться в дела, о которых не спрашивают его мнение. Палата общин занесла в свои протоколы,
2708100	2714340	что ее чинам принадлежит право высказываться по всем вопросам, относящимся до общего блага,
2714400	2720620	и которое она сочтет нужным подвергнуть своему обсуждению. Король вырвал этот протест из протокола
2720620	2726380	и распустил парламент. В то же время непродуманная религиозная политика в Шотландии и попытки
2726380	2731560	введения в Пресвятерианскую церковь англиканских канонов вызвали подъем шотландского
2731560	2737460	национального движения против королевской власти. В Ирландии король развернул широкую программу
2737460	2743580	колонизации острова, особенно его северной части, английскими и шотландскими протестантами. При
2743580	2750080	этом ирландцы-католики в массовом порядке изгонялись со своих земель, а ирландские обычаи и право
2750080	2755940	были упразднены, что не могло не вызвать роста оппозиции королю в Ирландии. Наследный принц
2755940	2761120	Карл после напрасной поездки в Испанию в сопровождении Бекингема обвенчался с Генриетой
2761120	2767460	Марией, дочерью французского короля Генриха IV, и благодаря этому браку произошло временное
2767460	2774380	примирение с парламентом. В тот момент, когда Яков скончался, Англия готовилась к войне против Испании
2774380	2782560	и императора. Новый король Карл I, который зашел на престол в 1625 году, вполне разделявший
2782560	2789060	абсолютистские стремления своего отца, не замедлил вступить в борьбу с парламентом. Первый парламент
2789060	2797360	1625 года был скоро распущен, но в то же время, желая привлечь к всей симпатии народа, Карл решился
2797360	2803240	выступить с большой энергией во внешней политике. Он сделал попытку образовать большой протестантский
2803240	2810080	союз на материке и отправил экспедицию в Кадису. Ни то, ни другое не удалось, ему пришлось обратиться
2810080	2818200	снова к парламенту. Новые выборы 1626 года дали такое же враждебное собрание, как и первое. Парламент
2818200	2824180	обвинил Бекингема в заговоре против народных вольностей и требовал предания его суду. Король ответил
2824180	2830540	на это, что министр исполнял только его повеления и вторично распустил парламент. Последовали новые
2830540	2836120	предприятия новой неудачи. Бекингем, чтобы угодить народу, намеревался теперь оказать помощь
2836120	2842420	французским протестантам, запершимся в крепости Ларошель. Для покрытия издержек на эту новую
2842420	2847840	экспедицию король объявил принудительный заем. Тех, кто отказывался платить, сажали в тюрьму,
2848300	2855020	мучили военными постоями и предавали военному суду. Экспедиции к Ларошеле окончились поражением
2855020	2860740	и полным истощением казны. В таких стесненных обстоятельствах Карл был принужден созвать
2860740	2867460	новый парламент, и это случилось в 1628 году. Чувствуя свою силу, общины заговорили теперь
2867460	2872880	другим тоном. На требования денег они заявили, что не дадут ни гроша до тех пор, пока не будут
2872880	2878760	устранены поименованные ими злоупотребления, и чтобы оградить своих членов от произвольных
2878760	2885060	арестов, составили так называемую петицию о правах, образующую наравне с Великой Хартией
2885060	2890940	одну из главных основ английской конституции. Король долго не соглашался утвердить этот новый закон,
2891440	2897680	но должен был уступить, когда парламент поставил предать Бекингема суду. Вскоре после того
2897680	2904840	последний был убит, что вызвало великое ликование в народе. Разгневанный король приказал закрыть
2904840	2910640	парламент. Но когда спикер возвестил собранию королевскую волю, его силой усадили обратно в кресло
2910640	2916680	и, заперев дверь, приняли предложение главного вождя оппозиции Иллиота признать врагом государства
2916680	2923280	всякого, кто введет папизм в Англии или станет взимать налоги и пошлины без разрешения парламента.
2924000	2928900	Король посадил в тюрьму Иллиота с его товарищами и заявил, что намерен управлять без парламента
2928900	2934580	врученными ему богом средствами. Вслед за этим он поспешил заключить мир с Францией,
2934580	2941700	Испанией, чтобы иметь свободные руки для усмирения внутренних врагов. Настал 11-летний период,
2941800	2948240	в течение которого король управлял без парламента, руководимый умными, энергичными, но беспощадными
2948240	2954600	государственными людьми, архиепископом Кентерберийскому Уильямом Лордом и графом Страффордом,
2955260	2960680	бывшим прежде одним из вождей оппозиции, но потом перешедшим на сторону короля. Так как денег все-таки
2960680	2966100	не было, то поборы стали вымогать при помощи военной силы и всевозможных беззаконий. Лица,
2966220	2971860	отказывавшиеся платить произвольные налоги, подвергались преследованиям. Суды присяжных были
2971860	2980540	заменены коронными трибуналами, всецело подчиненными воле своего парламента. Король задался целью
2980540	2987120	реформировать пресвятерянство в Шотландии и ввести там элементы англиканского богослужения. В 1637 году
2987120	2995580	отправили туда отделение высокой комиссии для немедленного выдворения выработанной им литургии по образцу
2995580	3001480	англиканской. Напрасно шотландцы посылали ходатайство королю об отмене новых порядков. Король отвечал,
3001600	3009660	что он скорее умрет, чем уступит. Тогда, 28 февраля 1638 года, в Эдинбурге провозглашено было революционное
3009660	3014920	правительство, первый шаг которого состоял в возвращении к религиозным традициям, которые
3014920	3022960	существовали в 1580 году. Король отправил в Шотландию маркиза Гамильтона для переговоров, но шотландцы
3022960	3029500	нашли и перед делаемые ему ступки недостаточными, и Генеральная ассамблея в Глазго торжественно
3029500	3036100	упразднила епископальное устройство. Обе стороны взялись за оружие. На ведение войны королю нужны были
3036100	3044100	деньги, и вот после 11-летнего перерыва парламент снова был создан 13 апреля 1640 года. Но вместо того,
3044480	3049860	чтобы разрешить и спрашиваемый королем субсидии, общины прежде всего потребовали отмены всех
3049860	3056360	насильственных мер правительства и полного изменения церковной политики. Напрасно лорды пытались
3056360	3062800	устроить соглашение, король упорствовал и 5 мая вновь распустил парламент. В августе шотландцы перешли
3062800	3070500	пограничную реку Твит, разбили высланный против них отряд королевских войск и завладели Нью-Касселом.
3071100	3075540	В этом затруднительном положении король созвал в Йорке одну верхнюю палату парламента,
3076020	3081660	но лорды не решились принять на себя ответственность за ведение войны. Вследствие этого король
3081660	3089540	заключил с шотландцами мирный договор в Липпоне 14 октября 1640 года, по которому последние
3089540	3094580	удержали в своих руках графства Камберленд и Дарим, как залог в уплате вознаграждения за
3094580	3100480	военные издержки. Карлу не оставалось теперь иного выхода, как созвать парламент, который открылся
3100480	3107900	3 ноября 1640 года и известен в истории под названием Долгого парламента. Большинство в нем
3107900	3114880	принадлежало пуританам. Между лордами многие также примкнули к оппозиции. Король требовал денег для
3114880	3120000	подавления шотландского мятежа, общины ответили предъявлением длинного списка злоупотреблений
3120000	3125740	правительства. Долго сдерживаемая ненависть к королевским советникам вспыхнула теперь ярким
3125740	3133720	пламенем. Общины обвинили Стратфорта и Лорда в государственные изменения и засадили обоих в тюрьму.
3134380	3139240	Сопротивление короля было сломлено. Парламент упразднил Звездную палату и Высокую комиссию,
3139240	3147860	и в феврале 1641 года вытребовал у короля закон, который предоставил парламенту право собираться
3147860	3154040	через каждые три года даже без королевского призыва. Несмотря на блестящую защиту Стратфорта,
3154600	3159460	введенную им самим, он был обвинен в покушении на вольность страны и приговорен к смерти. Король
3159460	3167340	подписал смертный приговор и 12 мая 1641 года Стратфорд был казнен. Карл I пытался теперь наверстать
3167340	3172780	в Шотландии то, что им было утрачено в Англии. В августе он уехал туда в сопровождении
3172780	3177440	наблюдательной комиссии парламента. Но в это время в Ирландии, только что успокоившийся,
3178100	3183840	была под строгим управлением Стратфорта, вспыхнул религиозный мятеж. Ирландские католики,
3183940	3191080	величавшие себя королевской армией, восстали 22 октября 1641 года против своих протестантских
3191080	3196600	притеснителей. Палаты общин в это время королю была подана великая ремонстранция,
3196800	3202180	заключавшаяся более 200 обвинительных пунктов против правительства и требования,
3202420	3208720	чтобы епископы были исключены из палаты лордов и судов. Король спокойно выслушал ремонстрацию,
3208940	3215040	но затем 3 января 1642 года потребовал у парламента выдачи вождей оппозиции,
3215040	3220860	как виновных в измене. Спикер отказал в выдаче их, ссылаясь на парламентские привилегии.
3221380	3226040	Тогда, по совету королевы, король на другой день лично явился в парламент за преступниками,
3226480	3232400	но птицы улетели, и он с пустыми руками вернулся назад. На выручку парламента явилась
3232400	3237840	лондонская милиция и тем доставила перевес круглоголовым, как стали теперь называть
3237840	3244800	пуритан, за их коротко остриженные волосы. Парламент вербовал войска, двор удалился
3244800	3251080	в Йорк и собирал вокруг себя своих сторонников, кавалеров, а королева со своими сокровищами
3251080	3257380	бросилась на материк за оружием. Парламент выставил 25-тысячную армию под начальством
3257380	3264620	графа Эйсекса, тогда как у короля было всего 12 тысяч человек, но зато опытных и хорошо обученных.
3265220	3269960	В первое время война велась с переменным успехом. Королевская армия нуждалась в деньгах,
3269960	3277900	в парламентской армии недоставала боевой опытности. В июне 1643 года шотландцы заключили
3277900	3284060	союз с парламентом, и в январе 1644 года значительный отряд их соединился с английской
3284060	3289040	парламентской армией. Со своей стороны, чтобы увеличить средства армии, король созвал
3289040	3296680	контрпарламент в Оксфорде, на который явились 83 лорда, но всего 173 члена Нижней палаты.
3296680	3304780	2 июля 1644 года королевские войска под начальством Руперта сына Курфюрста Фридриха Пфальцкого
3304780	3311320	потерпели жестокое поражение при Марсен-Муре, и только раздоры, которые начались среди армии
3311320	3319000	и в самом парламенте, задержали на время окончательную гибель короля. В стенах парламента и в его войске
3319000	3325780	мало-помалу стала брать вверх еще и слабая численность, но сильная внутренней мощью партия
3325780	3331840	Индепендент, которая в своих политических и церковных стремлениях шла гораздо дальше, чем желала
3331840	3340420	громадная масса народа. Парламент одним был обязан своей первой великой победе, и чтобы вытеснить
3340420	3346640	секса и других пресвитерианских генералов из армии, Индепендент Кромвель вынудил у парламента
3346640	3352020	издать биль о самоотречении, по которому членам парламента запрещалось занимать военные или
3352020	3358060	гражданские должности. Опасаясь перевеса Индепендентов, пресвитериане в парламенте стали
3358060	3367280	склоняться в пользу мира, и зимой 1644 года начали переговоры с королем в Оксбридже, которые ничем
3367280	3375220	не окончились. В июне 1645 года Кромвель и Ферфакс выиграли знаменитое сражение при Несбе,
3375800	3382360	причем ими была захвачена вся корреспонденция Карла с иностранными державами. Изобличенный в измене,
3382360	3388840	король искал спасения в новых переговорах и уступках, но потерпев неудачу, тайно покинул Оксфорд в
3388840	3397700	1646 году, чтобы добровольно предаться в руки шотландцев. Те приняли его почтительно, надеясь найти в нем
3397700	3405560	союзника против ненавистных им Индепендентов. Но когда Карл отказался подписать ковенант, обольщая их
3405560	3412040	только обещаниями и сносясь за спиной с их врагами, шотландцы выдали его за четырех
3412040	3419940	400 тысяч фунтов английскому парламенту. Имея в своих руках короля, долгий парламент нашел этот
3419940	3425620	момент удобным для того, чтобы распустить войско, состоявшее на добрую половину из Индепендентов.
3426280	3431620	Но армия отнюдь не была склонна разыгрывать роль покорного орудия парламента, а потребовала
3431620	3439300	прежде всего осуществление обещанной ей веротерпимости, за которое она проливала свою кровь. Попытка
3439300	3445400	распустить армию не удалось. Войско захватило короля и двинулось на Лондон. Кромвель,
3445500	3451500	хотя и отрицал свое участие в этом государственном перевороте, но немедленно принял сторону армии и от
3451500	3458620	ее имени потребовал удаление 11 членов парламента, которые секретно договаривались с королем. Это
3458620	3464720	вызвало восстание в Лондоне, которое, однако, было усмирено войсками Ферфакса. Между тем король пытался
3464720	3471860	бежать во Францию, но был задержан губернатором на острове Уайт. Тогда он начал вести оттуда
3471860	3478380	переговоры с Кромвелем о восстановлении своей власти. Кромвель колебался, но понимал,
3478980	3485740	что из перехваченного им письма истинный смысл, затеянный с ним королем игры, окончательно
3485740	3491640	решился покончить с ним. По его требованию Палата общин объявила в январе 1648 года всякие
3491640	3498480	дальнейшие переговоры с королем государственной измены. Это постановление заставило многие
3498480	3503880	провинции взяться за оружие на защиту короля, а шотландцы перешли границу и двинулись на Лондон.
3504660	3510960	Кромвель быстро подавил восстание, разбил вдвое сильнейшее войско шотландцев, дойдя до Эдинбурга.
3510960	3516340	Но парламент воспользовался отсутствием Кромвеля и снова вступил в переговоры с королем,
3516760	3523260	которые точно так, как и все прежние, окончились ничем. Рассверепевшие индепенденты пошли на Лондон.
3523340	3531940	6 декабря 1648 года два полка под начальством Прайда ворвались в Палату общин, арестовали 45 членов
3531940	3539940	из партии пресвятериан, а многих просто прогнали. Из 489 парламентариев осталось 83,
3539940	3548920	пообещавших не принимать предложений короля. Очищенный таким образом парламент назначил суд над королем
3548920	3555280	под предводительством в суде Брэд Шоу. Несмотря на протесты лордов и короля, а также на заступничество
3555280	3563820	шотландцев Франции и Голландии, 27 января 1649 года суд приговорил короля к смертной казни,
3563820	3570200	как тирана и государственного изменника. 30 января Карл I сложил свою голову на эшафоте.
3570780	3576500	После казни короля I власть перешла к армии. Парламент, ряды которого сильно поредили,
3576680	3581780	отменил королевскую власть, упразднил Верхнюю Палату и назначил для управления страной
3581780	3587500	Государственный совет под предводительством Брэд Шоу. В нем заседали Кромвель, Вен,
3587500	3593440	поэт Мильтон и знаменитый адмирал Блейк. Королевское имущество было обращено в национальную
3593440	3599640	собственность. Взоры новых властелинов обратились прежде всего на совершенно потерянную Ирландию,
3599900	3606140	где партия роялистов успешно вербовала сторонников. Сам Карл II тоже появился в Ирландии и в ней
3606140	3612660	началось избиение англичан. Парламент отправил туда Кромвеля с титулом лорда-наместника. Но в
3612660	3619800	самом войске появилась крайняя коммунистическая секта ливерлеров, уравнительной, требовавшая
3619800	3626000	полного равенства имущества, отмены податей и властей. Кромвель жестоко расправился с этой
3626000	3633500	сектой и затем уже принялся за усмирение Ирландии. Восстание было подавлено с беспримерной
3633500	3639120	свирепостью. Мятежники преданы огню и мечу, а масса народа отправлена в Вест-Индию на каторгу.
3639120	3644980	Из Ирландии Кромвель поспешил на расправу с шотландцами, которые пригласили Ксия Карла II,
3645180	3651620	заручившись от него значительными политическими уступками и клятвенным признанием ковенанта,
3651780	3660040	провозгласили его 1 января 1651 года своим королем. Кромвель вторся в Шотландию с отборным войском,
3660360	3668260	разбил шотландцев при Данборе и год спустя в 1651 году истребил армию Карла II при Вустере.
3668260	3674940	Сам Карл едва спасся во Франции. Шотландии поступили как завоеванной страной. Она была
3674940	3680400	присоединена к республике, лишилась своего собственного представительного собрания и должна
3680400	3685580	была посылать представителей в английский парламент. Та же участь постигла и Ирландию,
3685900	3692320	где Айртон, а после его смерти Ладлоу довершили дело усмирения. Вслед за этим у молодой
3692320	3698840	республики начались раздоры с генеральными штатами Нидерландов по поводу полушутя предложенного
3698840	3707000	объединения, а также торговли и раздела колоний. Английский парламент издал 9 октября 1651 года
3707000	3713800	национальный акт, в котором дозволялось привозить товары в Англию только на ее собственных судах
3713800	3719440	или на судах ее колонии. Этот акт угрожал торговому могуществу Нидерландов, приобретенному
3719440	3727580	ею благодаря упадку английского флота Престюарта. Голландцы отправили военный флот Ла-Манш под
3727580	3735340	начальством своих знаменитых морских героев Тромпа и Рютера. И в мае 1652 года между обеими
3735340	3741420	республиками загорелась формальная война. Главным героем этой войны был адмирал Блейк, и ему Англия
3741420	3746740	обязана восстановлением своего морского превосходства. Сами голландцы признали ее первой
3746740	3752520	морской державой. Между тем, давнешний разлад между парламентом и армией привел наконец к полному
3752520	3759280	разрыву. Парламент выразил желание сократить ряды войска, а армия жаловалась на злоупотребление в
3759280	3766840	судах и администрации, требовала нового парламента, новых выборов. Кромель до 10 апреля 1653 года
3766840	3773580	явился с солдатами в залы заседаний и разогнал парламент во славу Божию. Так окончил свое
3773580	3781180	существование долгий парламент. Вслед за этим был также разогнан государственный совет, и Кромель
3781180	3787500	созвал новый парламент из так называемых святых, то есть людей, славившихся своим благочестием.
3788700	3794660	Но Кромелю не совсем легко было ладить со своими святыми, и в декабре он распустил собрание,
3794660	3801520	приняв, однако, из его рук титул лорда протектора с чисто королевской властью. Почти вся Европа
3801520	3809140	теперь искала дружбы лорда протектора. Людовик XIV заключил с ним формальный союз. Война с Нидерландами
3809140	3818880	была окончена Вестминстерским договором, который был подписан 5 апреля 1654 года, и по которому
3818880	3826740	навигационный акт оставался в силе, а голландцы обещались изгнать Стюартов и лишить штат
3826740	3833120	Гальстерства, родственную с ним Арнандскую династию. После этого Кромель созвал новый парламент,
3833240	3840720	состоявший из 400 англичан и валийцев, 30 ирландцев и 30 шотландцев. Но уже через 6 месяцев
3840720	3846480	опять распустил его недовольный поднятыми им конституционными вопросами. По новому
3846480	3853980	устройству, данному Кромвере, в стране роялисты были обложены 10% подоходным налогом, и вся страна была
3853980	3860640	разделена на 12 округов, которые подчинялись генералам с неограниченной властью во всех делах
3860640	3867200	гражданских и военных. Религиозные преследования затихли, и всем, за исключением католиков,
3867200	3872520	даровано было право молиться Богу на свой образец, лишь бы они не касались политики.
3873420	3879300	Внешняя политика Кромвеля заслужила похвалы даже его непримиримых врагов-кавалеров. В союзе с
3879300	3885280	Францией он объявил войну Испании, во время которой англичане завладели Ямайкой. Однако ненависть
3885280	3891100	народа к диктатуре все более и более росла, в особенности после того, как Кромвель исключил из
3891100	3902480	созванного им 1656 года парламента, 160 пресвятериан и строгих республиканцев. В марте 1657 года
3902480	3908200	парламент хотел поднести ему королевскую корону, и когда он из страха перед войском не отважился
3908200	3915100	принять ее, предоставил ему право назначить себе преемника. Тогда же была учреждена верхняя палата,
3915100	3921960	состоявшая из 61 назначенного протектором лица. Когда согласно постановлениям новой
3921960	3927760	Конституции парламент выразил желание снова принять в свою среду 140 исключенных депутатов,
3928260	3935880	Кромвель неожиданно распустил его. Скончался Кромвель 3 сентября 1658 года. Государственный
3935880	3942740	совет немедленно утвердил в достоинстве протектора его сына Ричарда. Но как только был создан парламент,
3942740	3951880	начальники армии восстали против него и против протектора. И 24 мая 1659 года Ричард добровольно
3951880	3958820	отвлекся от власти, получив за это крупную сумму и обещание уплаты всех долгов.
3961240	3966640	Генералы Флитвуд, Ламберт и Десборо захватили в свои руки высшей должности для упрощения военного
3966640	3972120	деспотизма и избрали Комитет общественной безопасности, который сосредоточился в руках
3972120	3976860	все правительственные дела. Но этой анархии неожиданно был положен конец вмешательствам
3976860	3981120	генерала Монка. Он командовал войсками в Шотландии и давно уже тяготился диктатурой
3981120	3985980	лондонских полков. Созвал свою армию, он объявил, что идет на Лондон, чтобы восстановить
3985980	3991180	древние права и вольности. Но молчал о том, что истинная цель его – восстановить прежнюю
3991180	3997620	династию. 3 февраля 1660 года он без боя занял столицу, где в это время заседала
3997620	4004460	о хвосте. Так называли остатки долгого парламента. Монк вступил с ним в соглашение,
4004540	4010260	по которому изгнанные Кромвелем при Светериане снова заняли свои депутатские места. Индепенденты
4010260	4015840	потеряли теперь большинство и должны были удалиться. Господству армии настал конец. Немедленно
4015840	4020700	были отменены все законы против стюартов, и парламент добровольно разошелся, назначив новые
4020700	4025640	выборы на 25 апреля. Новый парламент, в котором большинство состояло израилистов,
4025740	4032420	вступил в переговоры с Карлом II, и, получив от него обещание общей агнистии, свободы вероисповедания
4032420	4038240	и уважения к приобретенным правам, провозгласил его 8 мая королем всех трех Соединенных Королевств.
4038700	4045700	29 мая этого же года Карл II совершил свой торжественный въезд в Лондон и был встречен искренней радостью
4045700	4051960	всех партий, утомленных анархией и военным деспотизмом. По восшествии на престол Карл II сразу
4051960	4058520	показал, что стюартов изгнание ничего не забыли и ничему не научились. Вопреки амнистии казнили
4058520	4064380	и изгоняли цареубийц, выбрасывали из могил кости вождей революции. Конфискованные имущества
4064380	4070880	возвращались роялистам. Постановления республики были сожжены рукой палача. Войско было распущено,
4070880	4077700	повсюду восстанавливали епископат. Новый английский парламент 1661 года, в котором большинство
4077700	4083920	принадлежало англиканам, снова призвал епископов в Верхнюю палату, принял так называемый
4083920	4089900	корпорационный акт, лишивший пресвитериана и республиканцев даже городских должностей и вновь
4089900	4095900	провозгласил англиканство, господствующее государственной религией. Главным проводником всех этих мер
4095900	4101240	был канцлер Кларендон. С другой стороны, как бы в противовес взявшему вверх в парламенте
4101240	4106760	англиканизму, при дворе стала обнаруживаться сильная склонность к католицизму. Восстановив
4106760	4111940	королевскую власть, парламент не был намерен, однако, поступиться собственными прерогативами.
4112540	4118500	Общины выказывали явное намерение, недовольствуясь одним утверждением и спрашиваемых сумм,
4118560	4123060	присвоить себе контроль и над способом их расходования. Вследствие этого король,
4123060	4127720	постоянно нуждавшийся в деньгах для удовлетворения своей безумной расточительности,
4128340	4136240	уступил Людовику XIV обратно Дюнкерк за 5 миллионов ливров. В угоду же ему по пустому поводу начал
