start	end	text
2287460	2293080	но они могут не удовлетворять специальным требованиям, обусловленным правилами присвоения
2293080	2299040	Нобелевских премий. Довольно часто Нобелевский фонд критикует за нежелание распространить премии
2299040	2304660	на другие области человеческой деятельности, но причина заключена в завещании самого Нобеля.
2305260	2310600	Им было предусмотрено награждение только по пяти областям, которые он определил как обязательные.
2311260	2314540	Единственным исключением является присуждение Нобелевской премии,
2314960	2317980	как я уже говорила, за достижения в области экономики,
2318440	2320820	также контролируемая Нобелевским фондом.
2321260	2326980	Тем не менее, присуждающие премии жюри работают с постоянным расширением рамок
2326980	2329040	установленных ограничений.
2329040	2334340	В 1973 году, например, премия по физиологии и медицине была присуждена
2334340	2341820	трём этологам, а в 1974 году за инициативные исследования в радиоастрофизике.
2342320	2347260	Премия по физике в 1978 году была присвоена за открытие микроволнового
2347260	2351060	космического фонового излучения, что также является собой пример
2351060	2354940	возрастающей либерализации в вопросах присуждения наград.
2354940	2358400	Нобелевские премии представляют собой уникальные награды
2358400	2360000	и являются особо престижными.
2360440	2363600	Часто задают вопрос, почему эти премии приковывают к себе
2363600	2369900	намного больше внимания, чем любые другие награды XX и XXI веков.
2370000	2374000	Одной из причин может быть тот факт, что они были введены своевременно
2374000	2379000	и что они отмечали некоторые принципиальные исторические изменения в обществе.
2379300	2382600	Альфред Нобель был подлинным интернационалистом.
2382600	2387560	Из самого основания премий его имени «Интернациональный характер наград»
2387560	2389260	производил особое впечатление.
2389560	2394340	Строгие правила выбора лауреатов, которые начали применяться с момента учреждения премий,
2394780	2398760	также сыграли свою роль в признании важности рассматриваемых наград.
2399100	2402640	Как только в декабре заканчиваются выборы лауреатов текущего года,
2403160	2406580	начинается подготовка к выборам лауреатов следующего года.
2407080	2409100	Подобная круглогодичная деятельность,
2409100	2412760	в которой участвуют столько интеллектуалов из всех стран мира,
2413420	2416960	ориентируют ученых, писателей и общественных деятелей
2416960	2419880	на работу в интересах развития общества,
2420220	2425220	которые предшествуют присуждению премий за вклад в общечеловеческий прогресс.
2425220	2434780	Что касается Великобритании, то по данным 20-го года нашего века, естественно,
2435380	2440540	в Великобритании 134 нобелевских лауреата.
2441020	2447100	И Великобритания находится на втором месте после Соединенных Штатов Америки
2447100	2451500	по количеству нобелевских лауреатов.
2452220	2461000	У вас будет приложен файл, в котором будут фамилии, имена ученых
2461000	2465840	и также область, в которой они сделали открытие
2465840	2469480	и стали нобелевскими лауреатами этой страны.
2469480	2477340	А также я прикреплю файл в формате док, где будут небольшие сведения
2477340	2483560	о самых выдающихся нобелевских лауреатах Великобритании.
2483980	2486120	На сегодня у меня для вас все.
2487120	2491260	Смотрите видеоролик по Европейскому Союзу
2491260	2498000	и, пожалуйста, просмотрите документы, которые будут прикреплены к этой аудиолекции.
2498000	2504760	Следующую лекцию, которую мы с вами будем рассматривать,
2504860	2507240	это образование в Британии.
2507680	2508700	Спасибо за внимание.
2508700	2518380	Субтитры создавал DimaTorzok
